Nomestado,Valor,Volumen,Precio,Asacrificado,Anio,Cveestado,Nomespecie,Nomproducto,Cveespecie,Cveproducto
Veracruz,4192.431,158.847,26.39,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,2748.847,92.998,29.56,56974.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,6613.74,280.719,23.56,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,2640.487,115.28,22.91,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,14255.89,289.002,49.33,1227.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,13683.73,564.877,24.22,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,2703.33,613.0,4.41,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,250.819,2.997,83.69,667.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,241.744,4.443,54.41,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,744.8,14.0,53.2,667.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,749.94,26.603,28.19,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,2425.993,69.643,34.84,948.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,2271.875,89.879,25.28,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,1011.836,34.001,29.76,20837.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,2337.39,99.0,23.61,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,969.989,42.301,22.93,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,37771.0,748.0,50.5,3190.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,35835.87,1472.412,24.34,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,7239.05,1591.0,4.55,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,246.78,3.0,82.26,667.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,235.605,4.432,53.16,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1007.57,19.0,53.03,905.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1034.07,36.207,28.56,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,2199.088,62.619,35.12,848.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,2074.142,80.066,25.91,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,880.47,30.0,29.35,18382.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,2102.995,89.91,23.39,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,838.246,37.313,22.47,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,892.6,18.0,49.59,79.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,867.06,36.177,23.97,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,206.33,47.0,4.39,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,81.81,1.0,81.81,222.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,78.178,1.477,52.93,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,160.08,3.005,53.27,142.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,162.67,5.672,28.68,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,1063.33,30.483,34.88,412.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,1015.339,40.078,25.33,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,2974.4,55.0,54.08,0.0,2014.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,21240.097,667.878,31.8,419123.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,5432.4,216.0,25.15,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,20128.017,835.531,24.09,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,203732.18,3895.006,52.31,16545.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,193040.27,7652.527,25.23,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,49993.04,10372.0,4.82,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,2162.977,26.104,82.86,5778.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,2113.188,38.331,55.13,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,7222.5,135.0,53.5,6427.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,7094.72,254.291,27.9,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,52941.249,1457.396,36.33,19740.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,49624.618,1883.463,26.35,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,845.71,28.0,30.2,17152.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,1897.6,80.0,23.72,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,810.698,34.918,23.22,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,2173.91,44.0,49.41,191.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,2105.59,87.815,23.98,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,471.87,107.0,4.41,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,165.88,2.0,82.94,445.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,158.846,2.963,53.61,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,158.19,3.0,52.73,142.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,159.47,5.663,28.16,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,1497.033,42.954,34.85,581.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,1456.905,57.021,25.55,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,1448.945,49.004,29.57,30020.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,3747.808,152.847,24.52,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,1411.02,61.029,23.12,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,94773.4,1829.002,51.82,7816.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,89976.46,3607.434,24.94,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,18129.131,3873.746,4.68,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,249.75,3.0,83.25,667.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,244.457,4.435,55.12,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,793.5,15.0,52.9,715.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,794.49,28.589,27.79,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,1613.564,44.858,35.97,613.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,1517.687,57.907,26.21,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,676.956,23.003,29.43,14090.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,1655.01,71.0,23.31,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,653.18,28.619,22.82,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,2705.5,54.0,50.1,235.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,2618.06,108.28,24.18,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,578.16,132.0,4.38,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,165.16,2.0,82.58,445.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,158.391,2.949,53.71,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,161.07,3.0,53.69,142.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,156.07,5.618,27.78,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,930.768,25.857,36.0,352.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,881.51,34.478,25.57,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,12234.394,387.05,31.61,241213.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4177.68,169.0,24.72,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,11680.579,482.872,24.19,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,19465.48,373.002,52.19,1560.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,17972.06,719.829,24.97,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,4225.69,901.0,4.69,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,503.94,6.0,83.99,1333.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,486.896,8.843,55.06,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,2238.18,42.0,53.29,2000.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,2211.24,79.886,27.68,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,8507.928,236.749,35.94,3211.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,7973.3,308.333,25.86,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,1100.278,37.003,29.74,22675.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,2505.84,106.0,23.64,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,1049.407,46.036,22.8,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,14664.41,296.388,49.48,1236.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,13693.48,568.271,24.1,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,3180.74,718.0,4.43,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,168.66,2.0,84.33,445.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,163.82,2.964,55.27,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,904.06,17.0,53.18,810.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,922.94,32.203,28.66,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,961.713,26.926,35.72,367.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,901.211,35.006,25.74,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,23416.095,631.291,37.09,370290.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4769.558,219.29,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,20323.653,785.379,25.88,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,73962.64,1411.559,52.4,5987.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,72500.22,2626.475,27.6,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,27153.503,4070.99,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,262.148,6.513,40.25,1348.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,269.169,8.088,33.28,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,494.44,9.175,53.89,505.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,509.88,18.21,28.0,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,9800.417,200.1,48.98,2650.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,9084.849,250.816,36.22,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,10226.333,275.761,37.08,161004.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,6197.075,284.923,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,8864.383,342.536,25.88,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,51074.56,980.819,52.07,4159.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,50361.68,1824.775,27.6,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,18950.837,2841.205,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,253.22,6.299,40.2,1303.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,261.278,7.818,33.42,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,425.07,7.898,53.82,434.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,447.48,15.646,28.6,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,24705.113,504.459,48.97,6723.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,22993.39,634.777,36.22,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,15921.025,428.507,37.16,250601.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4700.349,216.108,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,13785.793,532.559,25.89,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,84336.64,1609.363,52.4,6829.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,82699.57,2995.525,27.61,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,31018.335,4650.425,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,359.343,8.95,40.15,1854.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,370.874,11.124,33.34,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,573.73,10.704,53.6,591.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,595.34,21.3,27.95,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,11411.802,233.008,48.98,3084.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,10546.45,291.198,36.22,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,19049.768,512.631,37.16,299684.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,9167.19,421.48,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,16485.289,637.043,25.88,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,117137.72,2242.95,52.23,9516.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,115242.24,4173.85,27.61,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,43245.412,6483.57,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,368.887,9.174,40.21,1901.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,380.96,11.406,33.4,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1027.78,18.542,55.43,1026.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1023.14,36.99,27.66,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,26150.587,533.983,48.97,7088.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,24232.465,669.17,36.21,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,3486.105,94.042,37.07,54941.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,1291.663,59.305,21.78,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,3021.541,116.829,25.86,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,13311.99,258.714,51.45,1086.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,13125.79,479.5,27.37,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,4528.717,678.968,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,105.936,2.63,40.28,542.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,107.966,3.252,33.2,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,239.59,4.555,52.6,248.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,251.53,8.948,28.11,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,3477.672,70.835,49.1,938.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,3251.962,89.395,36.38,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,15419.79,413.679,37.28,239577.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,19082.123,877.339,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,13260.074,512.476,25.88,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,474432.86,9084.605,52.22,38480.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,465983.51,16880.4,27.61,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,175443.378,26303.355,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,779.796,19.369,40.26,4019.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,804.684,24.114,33.37,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,2914.0,55.526,52.48,3078.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,3190.59,110.977,28.75,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,30079.68,614.265,48.97,8143.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,27833.541,768.7,36.21,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,971.122,26.305,36.92,15128.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,1038.106,47.729,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,836.716,32.488,25.76,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,22988.96,438.794,52.39,1853.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,22440.41,813.025,27.6,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,8389.92,1257.859,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,489.843,12.167,40.26,2522.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,506.619,15.132,33.48,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,261.76,4.901,53.41,269.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,278.0,9.7,28.66,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,3054.142,62.335,49.0,824.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,2830.963,78.099,36.25,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,26777.428,721.909,37.09,422682.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,10232.792,470.257,21.76,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,23237.691,897.583,25.89,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,137528.93,2633.515,52.22,11181.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,135402.47,4904.525,27.61,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,50827.488,7620.313,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,622.066,15.509,40.11,3218.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,646.239,19.308,33.47,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1181.48,21.338,55.37,1182.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1210.44,42.606,28.41,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,27707.057,561.28,49.36,7446.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,25457.377,702.982,36.21,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,11572.541,312.058,37.09,181981.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,7567.803,348.105,21.74,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,10027.749,387.471,25.88,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,104209.79,1988.582,52.4,8448.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,102307.55,3705.5,27.61,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,38366.474,5752.095,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,389.419,9.675,40.25,2007.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,401.721,12.042,33.36,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1142.2,21.466,53.21,1189.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1227.45,42.858,28.64,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,26473.75,536.426,49.35,7118.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,24335.462,672.014,36.21,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,2919.784,78.303,37.29,45008.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4539.769,208.725,21.75,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,2499.01,96.726,25.84,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,69577.77,1327.875,52.4,5629.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,68172.73,2469.375,27.61,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,25738.996,3858.92,6.67,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,342.133,8.515,40.18,1763.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,352.247,10.578,33.3,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,449.19,8.48,52.97,465.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,471.01,16.768,28.09,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,18064.155,368.855,48.97,4891.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,16731.021,462.0,36.21,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,5.475,0.073,75.0,0.0,2014.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,595.199,11.012,54.05,0.0,2014.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,77352.659,2137.995,36.18,1050892.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,12622.513,485.855,25.98,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,67927.379,2524.243,26.91,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,187333.48,3714.549,50.43,14857.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,210110.2,6375.901,32.95,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,36683.489,7164.744,5.12,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,430.056,5.575,77.14,1238.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,422.95,7.428,56.94,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,4325.96,80.468,53.76,4467.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,4567.13,160.419,28.47,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,8085.563,194.607,41.55,2393.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,7328.219,244.05,30.03,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,19.2,0.256,75.0,0.0,2014.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,199.744,3.817,52.33,0.0,2014.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,500858.204,14433.954,34.7,7108990.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4063.082,159.838,25.42,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,438994.35,17061.576,25.73,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,51321.67,1052.889,48.74,4291.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,56864.8,1817.682,31.28,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,9477.907,1974.564,4.8,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,128.253,1.703,75.31,378.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,129.616,2.268,57.15,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1091.65,20.644,52.88,1147.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1170.96,41.289,28.36,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,4919.559,118.72,41.44,1462.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,4424.694,149.21,29.65,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,9.3,0.124,75.0,0.0,2014.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,103.767,2.02,51.37,0.0,2014.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,4940.76,136.977,36.07,67436.0,2014.0,30.0,Ave,Carne,3.0,1.0
Veracruz,15795.467,617.976,25.56,0.0,2014.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,4298.63,161.846,26.56,0.0,2014.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,203011.43,4249.728,47.77,17040.0,2014.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,232267.39,7299.3,31.82,0.0,2014.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,39296.858,8203.937,4.79,0.0,2014.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,1061.417,13.944,76.12,3099.0,2014.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,1066.552,18.594,57.36,0.0,2014.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,2144.43,40.023,53.58,2222.0,2014.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,2117.68,77.77,27.23,0.0,2014.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,10272.196,255.882,40.14,3141.0,2014.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,9338.101,320.5,29.14,0.0,2014.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,47.25,0.63,75.0,0.0,2014.0,30.0,Abeja,Cera,1.0,2.0
